person_code,person_name,jugador,person_alias,person_aliasRaw,person_passportName,person_passportSurname,person_jerseyName,person_abbreviatedName,person_country_code,person_country_name,person_height,person_weight,person_birthDate,code,name,person_twitterAccount,person_instagramAccount,person_facebookAccount,person_isReferee,person_images_1,type,typeName,active,startDate,endDate,order,dorsal,dorsalRaw,position,positionName,lastTeam,externalId,headshot,action,club_code,club_name,club_abbreviatedName,club_editorialName,club_tvCode,club_isVirtual,crest,season_name,season_code,season_alias,season_competitionCode,season_year,season_startDate
015067,"KAMPUSS, GUSTAVS",Gustavs Kampuss,"KAMPUSS, GUSTAVS","KAMPUSS, GUSTAVS",GUSTAVS KARLIS,KAMPUSS,KAMPUSS,NA,LAT,Latvia,191,88,1999-10-26T00:00:00,LAT,Latvia,,,,FALSE,NA,J,Player,TRUE,2026-09-10T11:07:32.25,2027-06-30T00:00:00,0,6,6,1,Guard,BK OGRE,56441,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/ec28e5a8-1a45-451b-85e6-5795e84c96bb.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/ec28e5a8-1a45-451b-85e6-5795e84c96bb.png,RIG,Riga Zelli,Riga Zelli,Riga Zelli,RIG,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/0ab8fe2a-5972-48c5-bdff-f5159ca0abe7.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015221,"KATAUSKAS, TITAS",Titas Katauskas,"KATAUSKAS, TITAS","KATAUSKAS, TITAS",TITAS,KATAUSKAS,KATAUSKAS,NA,LTU,Lithuania,184,74,2009-03-12T00:00:00,LTU,Lithuania,NA,NA,NA,FALSE,NA,J,Player,TRUE,2026-09-23T14:25:26.111,2027-06-30T00:00:00,0,72,72,1,Guard,KKSC PANEVEZYS,56988,NA,NA,LKB,Lietkabelis Panevezys,Lietkabelis,Lietkabelis,LIE,FALSE,https://media-cdn.cortextech.io/ffcb6e37-31f4-48f6-91c2-a8c9a6f791a9.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
013893,"KELLIG, LUCA",Luca Kellig,"KELLIG, LUCA","KELLIG, LUCA",LUCA,KELLIG,KELLIG,NA,GER,Germany,192,83,2006-02-27T00:00:00,GER,Germany,,,,FALSE,NA,J,Player,TRUE,2026-09-08T16:08:10.149,2027-06-30T00:00:00,0,13,13,1,Guard,NINERS CHEMNITZ,56188,NA,NA,NIN,NINERS Chemnitz,Chemnitz,Chemnitz,CHE,FALSE,https://media-cdn.cortextech.io/75ae96be-69f9-4e48-b5bd-b1056842db57.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
013311,"KENNEDY, KEONDRE",Keondre Kennedy,"KENNEDY, KEONDRE","KENNEDY, KEONDRE",KEONDRE D,KENNEDY,Kennedy,,USA,United States of America,198,85,2000-01-17T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-08T12:28:07.448,2027-06-30T00:00:00,0,0,0,2,Forward,KOLOSSOS H HOTELS,56058,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO1/e963103c-5215-48db-b7e3-f91bf685ba08.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO1/e963103c-5215-48db-b7e3-f91bf685ba08.png,LKB,Lietkabelis Panevezys,Lietkabelis,Lietkabelis,LIE,FALSE,https://media-cdn.cortextech.io/ffcb6e37-31f4-48f6-91c2-a8c9a6f791a9.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
013973,"KENNEDY, THOMAS",Thomas Kennedy,"KENNEDY, THOMAS","KENNEDY, THOMAS",THOMAS JOSEPH PATRICK,KENNEDY,KENNEDY,NA,IRL,Ireland,207,111,2000-09-01T00:00:00,CAN,Canada,,,,FALSE,NA,J,Player,TRUE,2026-09-14T15:15:11.956,2027-06-30T00:00:00,0,54,54,3,Center,CEDEVITA,56668,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnONv/c54671f7-6d91-4cba-b643-c700b5367bec.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnONv/c54671f7-6d91-4cba-b643-c700b5367bec.png,LLI,London Lions,London,London,LDN,FALSE,https://media-cdn.cortextech.io/102de468-9e41-4b8e-b44d-23bebb9e916f.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015068,"KIKUSTS, KRISTERS",Kristers Kikusts,"KIKUSTS, KRISTERS","KIKUSTS, KRISTERS",KRISTERS,KIKUSTS,KIKUSTS,NA,LAT,Latvia,202,90,2007-09-26T00:00:00,LAT,Latvia,,,,FALSE,NA,J,Player,TRUE,2026-09-10T11:07:32.596,2027-06-30T00:00:00,0,12,12,2,Forward,GULBENES BUKI,56442,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/11ed1069-078f-4c76-a6b6-b0357a89a676.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/11ed1069-078f-4c76-a6b6-b0357a89a676.png,RIG,Riga Zelli,Riga Zelli,Riga Zelli,RIG,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/0ab8fe2a-5972-48c5-bdff-f5159ca0abe7.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
014867,"KING, JORDAN",Jordan King,"KING, JORDAN","KING, JORDAN","JORDAN, JAMES",KING,KING,NA,JAM,Jamaica,183,80,2001-03-02T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-08T12:04:08.608,2027-06-30T00:00:00,0,2,2,1,Guard,MAROUSSI,56032,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/fbba33a9-8b31-4d60-8996-008c4ec667d5.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/fbba33a9-8b31-4d60-8996-008c4ec667d5.png,LEM,Le Mans Sarthe Basket,Le Mans Sarthe,Le Mans Sarthe,MSB,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/b8ec3298-5030-4865-8469-722a21b471c3.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
014930,"KING, URALD",Urald King,"KING, URALD","KING, URALD",URALD REMEL,KING,KING,NA,USA,United States of America,198,98,1990-07-13T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-08T16:08:10.998,2027-06-30T00:00:00,0,20,20,2,Forward,VET-CONCEPT GLADIATORS TRIER,56191,NA,NA,NIN,NINERS Chemnitz,Chemnitz,Chemnitz,CHE,FALSE,https://media-cdn.cortextech.io/75ae96be-69f9-4e48-b5bd-b1056842db57.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
013920,"KIRKWOOD, NOAH",Noah Kirkwood,"KIRKWOOD, NOAH","KIRKWOOD, NOAH",NOAH ARTHUR,KIRKWOOD,KIRKWOOD,NA,CAN,Canada,200,110,1999-12-27T00:00:00,CAN,Canada,,,,FALSE,NA,J,Player,TRUE,2026-09-08T11:04:49.939,2027-06-30T00:00:00,0,22,22,2,Forward,SLASK WROCLAW,55967,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO0/81f48ffd-d09e-43aa-b657-9f60b863898a.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO0/81f48ffd-d09e-43aa-b657-9f60b863898a.png,LJU,Cedevita Olimpija Ljubljana,Cedevita Olimp,Cedevita Olimpija,COL,FALSE,https://media-cdn.incrowdsports.com/73b33d13-570e-4e49-a9cb-fe806831eaa7.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
007478,"KLASSEN, OWEN",Owen Klassen,"KLASSEN, OWEN","KLASSEN, OWEN",OWEN JAMES,KLASSEN,Klassen,"Klassen, O.",CAN,Canada,208,117,1991-10-31T00:00:00,CAN,Canada,,,,FALSE,NA,J,Player,TRUE,2026-09-08T12:48:33.647,2027-06-30T00:00:00,0,29,29,3,Center,ROSTOCK SEAWOLVES,56101,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/6a7fa33e-1eae-4b26-a417-0dc17cba937b.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/6a7fa33e-1eae-4b26-a417-0dc17cba937b.png,RTK,Rostock Seawolves, Rostock, Rostock,ROS,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/de14cdb9-c0f7-485f-84ac-f305ace44723.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
010582,"KLEPEISZ, THOMAS",Thomas Klepeisz,"KLEPEISZ, THOMAS","KLEPEISZ, THOMAS",THOMAS,KLEPEISZ,KLEPEISZ,"Klepeisz, T.",AUT,Austria,186,82,1991-08-04T00:00:00,AUT,Austria,TKlepeisz,tommyklepeisz,thomasklepeiszfanpage,FALSE,NA,J,Player,TRUE,2026-09-09T17:55:22.491,2027-06-30T00:00:00,0,22,22,1,Guard,RATIOPHARM ULM,56398,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO1/8f3cfafe-bf35-4ee1-8722-09f2f6fcfaa9.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO1/8f3cfafe-bf35-4ee1-8722-09f2f6fcfaa9.png,FRA,Skyliners Frankfurt,Skyliners,Skyliners,SKY,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/6afb32b8-e6dc-4f79-b14a-2d99fdb34cde.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015046,"KLJESTAN, MILJAN",Miljan Kljestan,"KLJESTAN, MILJAN","KLJESTAN, MILJAN",MILJAN,KLJESTAN,KLJEŠTAN,NA,BIH,Bosnia and Herzegovina,190,81,2007-06-28T00:00:00,BIH,Bosnia and Herzegovina,NA,NA,NA,FALSE,NA,J,Player,TRUE,2026-09-10T07:41:11.775,2027-06-30T00:00:00,0,0,0,1,Guard,KK BOSNA BH TELECOM,56402,NA,NA,BOS,BOSNA BH Telecom Sarajevo,BOSNA,BOSNA,BOS,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOJl/0024f0d4-55d9-4ed0-be41-68c0e90c41d5.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015109,"KNAUF, JACOB",Jacob Knauf,"KNAUF, JACOB","KNAUF, JACOB",JACOB MARIA,KNAUF,Knauf,NA,GER,Germany,210,95,1997-03-12T00:00:00,GER,Germany,NA,NA,NA,FALSE,NA,J,Player,TRUE,2026-09-14T08:55:45.852,2027-06-30T00:00:00,0,25,25,3,Center,SKYLINERS FRANKFURT,56539,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO1/c608df0f-bbed-431e-b152-41320b95183f.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO1/c608df0f-bbed-431e-b152-41320b95183f.png,FRA,Skyliners Frankfurt,Skyliners,Skyliners,SKY,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/6afb32b8-e6dc-4f79-b14a-2d99fdb34cde.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
011165,"KOLENDA, LUKASZ",Lukasz Kolenda,"KOLENDA, LUKASZ","KOLENDA, LUKASZ",LUKASZ,KOLENDA,KOLENDA,"Kolenda, L.",POL,Poland,195,88,1999-07-28T00:00:00,POL,Poland,Kolendziakkk,kolendziakkk,,FALSE,NA,J,Player,TRUE,2026-09-08T11:41:11.25,2027-06-30T00:00:00,0,1,1,1,Guard,ROSTOCK SEAWOLVES,56002,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS4/38733a29-dd4c-4a96-916e-1c4c1abd689e.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS4/38733a29-dd4c-4a96-916e-1c4c1abd689e.png,MAN,Kids&Us Manresa,K&U Manresa,Manresa,MAN,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/06792bed-0383-4de2-80b9-95ecca3fd973.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
014899,"KONONTSUK, ARTUR",Artur Konontsuk,"KONONTSUK, ARTUR","KONONTSUK, ARTUR",ARTUR,KONONTSUK,KONONTSUK,NA,EST,Estonia,202,101,2000-05-09T00:00:00,EST,Estonia,,,,FALSE,NA,J,Player,TRUE,2026-09-08T12:48:34.469,2027-06-30T00:00:00,0,34,34,2,Forward,BURSASPOR,56104,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/f2236b29-deeb-4066-b4fa-a5c68f953ad0.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/f2236b29-deeb-4066-b4fa-a5c68f953ad0.png,RTK,Rostock Seawolves, Rostock, Rostock,ROS,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/de14cdb9-c0f7-485f-84ac-f305ace44723.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
011050,"KOPRIVICA, BALSA",Balsa Koprivica,"KOPRIVICA, BALŠA","KOPRIVICA, BALŠA",BALSA,KOPRIVICA,KOPRIVICA,"Koprivica, B.",SRB,Serbia,216,116,2000-05-01T00:00:00,SRB,Serbia,balsa_koprivica,balsa_koprivica,,FALSE,NA,J,Player,TRUE,2026-09-17T14:10:14.407,2027-06-30T00:00:00,0,7,7,3,Center,MEGA VIZURA,56800,NA,NA,BGS,Recoletas Salud San Pablo Burgos,Burgos,Burgos,BUR,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCxM/40c97670-177e-4c74-9f5f-76b528a0da86.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
009193,"KOROMA, DWAYNE",Dwayne Koroma,"KOROMA, DWAYNE","KOROMA, DWAYNE",DWAYNE LEROY,KOROMA,Koroma,"Koroma, D.",GER,Germany,197,92,2001-04-28T00:00:00,GER,Germany,,,,FALSE,NA,J,Player,TRUE,2026-09-16T08:44:34.938,2027-06-30T00:00:00,0,3,3,2,Forward,UCONN HUSKIES,56721,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO1/e7f5cff2-3a73-4c8f-bfb6-eba5c6bde0e8.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO1/e7f5cff2-3a73-4c8f-bfb6-eba5c6bde0e8.png,ULM,ratiopharm ulm,Ulm,Ulm,ULM,FALSE,https://media-cdn.cortextech.io/5750bc8b-dd63-48e4-8586-10d4e5e2b4e2.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
004096,"KOSUT, EMIRCAN",Emircan Kosut,Kosut,Kosut,EMIRCAN,KOSUT,KOSUT,"Kosut, E.",TUR,Turkiye,216,112,1995-07-03T00:00:00,TUR,Turkiye,,,,FALSE,NA,J,Player,TRUE,2026-09-09T15:23:19.53,2027-06-30T00:00:00,0,9,9,3,Center,TURK TELEKOM ANKARA,56344,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS4/3f4006a4-1263-40f9-86fb-264d612e228d.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS4/3f4006a4-1263-40f9-86fb-264d612e228d.png,TTK,Turk Telekom Ankara,Turk Telekom,Turk Telekom,TTA,FALSE,https://media-cdn.incrowdsports.com/4ba35608-54ca-4800-a59c-f2571e6f8e13.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
013247,"KOVLIAR, OLEKSANDR",Oleksandr Kovliar,"KOVLIAR, OLEKSANDR","KOVLIAR, OLEKSANDR",OLEKSANDR,KOVLIAR,Oleksadr,,UKR,Ukraine,191,85,2002-06-26T00:00:00,UKR,Ukraine,,,,FALSE,NA,J,Player,TRUE,2026-09-08T11:02:13.46,2027-06-30T00:00:00,0,50,50,2,Forward,BUDUCNOST VOLI,55957,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/760505b7-1953-4844-980b-1e380c0dc585.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/760505b7-1953-4844-980b-1e380c0dc585.png,BUD,Buducnost VOLI Podgorica,Buducnost VOLI,Buducnost,BUD,FALSE,https://media-cdn.incrowdsports.com/47161285-94b3-4266-9d23-b722e8600945.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
009321,"KREISMONTAS, LUKAS",Lukas Kreismontas,"KREISMONTAS, LUKAS","KREISMONTAS, LUKAS",LUKAS,KREISMONTAS,KREIŠMONTAS,"Kreismontas, L.",LTU,Lithuania,197,94,2001-04-08T00:00:00,LTU,Lithuania,,,NA,FALSE,NA,J,Player,TRUE,2026-09-08T13:54:48.292,2027-06-30T00:00:00,0,88,88,2,Forward,JONAVA,56140,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/7abd055f-d8a2-4c90-93b9-16a2d7688a53.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/7abd055f-d8a2-4c90-93b9-16a2d7688a53.png,KLA,Neptunas Klaipeda,Neptunas,Neptunas,NEP,FALSE,https://media-cdn.cortextech.io/ed0df5cd-c9e4-4387-bcd4-3606270cd255.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
011688,"KROFLIC, URBAN",Urban Kroflic,"KROFLIC, URBAN","KROFLIC, URBAN",URBAN,KROFLIC,KROFLIC,,SLO,Slovenia,198,85,2006-03-28T00:00:00,SLO,Slovenia,,,,FALSE,NA,J,Player,TRUE,2026-09-08T11:04:50.263,2027-06-30T00:00:00,0,23,23,1,Guard,MEGA SUPERBET,55968,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO0/aaba1ec9-8450-4516-9d64-7f2fcf963e73.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO0/aaba1ec9-8450-4516-9d64-7f2fcf963e73.png,LJU,Cedevita Olimpija Ljubljana,Cedevita Olimp,Cedevita Olimpija,COL,FALSE,https://media-cdn.incrowdsports.com/73b33d13-570e-4e49-a9cb-fe806831eaa7.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
013918,"KULIKOWSKI, BLAZEJ",Blazej Kulikowski,"KULIKOWSKI, BLAZEJ","KULIKOWSKI, BLAZEJ",BLAZEJ,KULIKOWSKI,Kulikowski,NA,POL,Poland,193,89,2001-01-03T00:00:00,POL,Poland,,,,FALSE,NA,J,Player,TRUE,2026-09-21T07:56:13.034,2027-06-30T00:00:00,0,11,11,1,Guard,SLASK WROCLAW,56894,NA,NA,WRO,Slask Wroclaw,Slask,Slask,WKS,FALSE,https://media-cdn.incrowdsports.com/0415061b-5374-4a0d-bc04-8fcbc8ad0bb3.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
007729,"KULLAMAE, KRISTIAN",Kristian Kullamae,"KULLAMAE, KRISTIAN","KULLAMAE, KRISTIAN",KRISTIAN,KULLAMAE,KULLAMAE,"Kullamae, K.",EST,Estonia,194,88,1999-05-25T00:00:00,EST,Estonia,,,,FALSE,NA,J,Player,TRUE,2026-09-08T10:47:15.628,2027-06-30T00:00:00,0,77,77,1,Guard,BC LIETKABELIS,55940,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/a5bda808-7fcf-4e9e-93b5-9347eb98f98d.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/a5bda808-7fcf-4e9e-93b5-9347eb98f98d.png,CLU,U-BT Cluj-Napoca,U-BT Cluj,Cluj,UBT,FALSE,https://media-cdn.incrowdsports.com/ae3e2844-0615-41bb-a788-a4f0d54b8d5e.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
007265,"KURUCS, ARTURS",Arturs Kurucs,"KURUCS, ARTURS","KURUCS, ARTURS",ARTURS,KURUCS,KURUCS,"Kurucs, A.",LAT,Latvia,190,90,2000-01-19T00:00:00,LAT,Latvia,,kurucs.jr/,,FALSE,NA,J,Player,TRUE,2026-09-08T11:57:42.186,2027-06-30T00:00:00,0,47,47,1,Guard,CB BREOGAN,56027,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS4/3f404ee9-a8d8-48e3-864d-c069786ef5c0.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS4/3f404ee9-a8d8-48e3-864d-c069786ef5c0.png,TNF,La Laguna Tenerife,LL Tenerife,La Laguna Tenerife,LLT,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/59bf7582-6c0b-4e14-bce6-1380aad90f34.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
005266,"LABANCA, ANTONY",Antony Labanca,Labanca,Labanca,ANTONY,LABANCA,LABANCA,"Labanca, A.",FRA,France,192,92,1994-07-20T00:00:00,FRA,France,,,,FALSE,NA,J,Player,TRUE,2026-09-08T15:56:53.362,2027-06-30T00:00:00,0,8,8,1,Guard,COSEA JL BOURG,56174,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS0/1e4bda8a-1f4a-4f13-a6f9-e03de69d45b9.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS0/1e4bda8a-1f4a-4f13-a6f9-e03de69d45b9.png,BOU,Cosea JL Bourg-en-Bresse,Cosea JL Bourg,Bourg,JLB,FALSE,https://media-cdn.incrowdsports.com/d4225e1b-7c1b-4382-98d4-ca8511c64441.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
013272,"LAMB, ANTHONY",Anthony Lamb,"LAMB, ANTHONY","LAMB, ANTHONY",ANTHONY MILES,LAMB,LAMB,,USA,United States of America,198,103,1998-01-20T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-09T15:26:09.611,2027-06-30T00:00:00,0,22,22,2,Forward,HAPOEL MIDTOWN JERUSALEM,56347,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS4/9d898b59-08fa-4175-908b-a662cf32224f.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS4/9d898b59-08fa-4175-908b-a662cf32224f.png,TTK,Turk Telekom Ankara,Turk Telekom,Turk Telekom,TTA,FALSE,https://media-cdn.incrowdsports.com/4ba35608-54ca-4800-a59c-f2571e6f8e13.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
009758,"LANSDOWNE, DEANDRE",Deandre Lansdowne,"LANSDOWNE, DEANDRE","LANSDOWNE, DEANDRE",DEANDRE JOHN,LANSDOWNE,LANSDOWNE,"Lansdowne, D.",USA,United States of America,188,91,1989-06-06T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-08T12:48:32.67,2027-06-30T00:00:00,0,9,9,1,Guard,ROSTOCK SEAWOLVES,56097,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/02bb04f3-1f85-4953-82fb-2583461f0aad.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/02bb04f3-1f85-4953-82fb-2583461f0aad.png,RTK,Rostock Seawolves, Rostock, Rostock,ROS,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/de14cdb9-c0f7-485f-84ac-f305ace44723.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
013261,"LEMAR, BRYNTON",Brynton Lemar,"LEMAR, BRYNTON","LEMAR, BRYNTON",BRYNTON JEVON,LEMAR,LEMAR,,USA,United States of America,191,92,1995-01-23T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-09T11:27:02.578,2027-06-30T00:00:00,0,11,11,1,Guard,BESIKTAS ISTANBUL,56303,NA,NA,MRO,Maxima Roma,Maxima Roma,Maxima Roma,RMA,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjChWbHH/f1547a87-c0bf-41ab-bf7e-a0001649430d.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
009197,"LEUCHTEN, BENT",Bent Leuchten,"LEUCHTEN, BENT","LEUCHTEN, BENT",BENT MATHIS,LEUCHTEN,LEUCHTEN,"Leuchten, B.",GER,Germany,214,120,2002-11-06T00:00:00,GER,Germany,,,,FALSE,NA,J,Player,TRUE,2026-09-08T12:48:34.697,2027-06-30T00:00:00,0,51,51,3,Center,ROSTOCK SEAWOLVES,56105,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/c2f87d76-da0f-4cfc-8d33-a5181c144e5f.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/c2f87d76-da0f-4cfc-8d33-a5181c144e5f.png,RTK,Rostock Seawolves, Rostock, Rostock,ROS,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/de14cdb9-c0f7-485f-84ac-f305ace44723.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
007768,"LEVI, NIMROD",Nimrod Levi,"LEVI, NIMROD","LEVI, NIMROD",NIMROD,LEVI,Levi,"Levi, N.",ISR,Israel,208,86,1995-03-24T00:00:00,ISR,Israel,,,,FALSE,NA,J,Player,TRUE,2026-09-08T12:13:16.425,2027-06-30T00:00:00,0,15,15,2,Forward,HAPOEL MIDTOWN JERUSALEM,56046,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/98f25115-5478-44cc-9ffb-a2baf12a0cef.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/98f25115-5478-44cc-9ffb-a2baf12a0cef.png,JER,Hapoel Midtown Jerusalem,Hapoel JLM,Jerusalem,JLM,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCiezvp/6d6e8da8-550f-4d1f-8a06-4611227e0c31.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015120,"LEWIS III, MAXWELL",Maxwell Lewis III,"LEWIS III, MAXWELL","LEWIS III, MAXWELL",MAXWELL ROBERT,LEWIS III,Lewis III,NA,USA,United States of America,201,97,2002-07-27T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-14T15:15:52.962,2027-06-30T00:00:00,0,2,2,2,Forward,JUVENTUS,56669,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnONv/3d8d811c-f86c-4c56-a614-6b83c1f20c29.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnONv/3d8d811c-f86c-4c56-a614-6b83c1f20c29.png,LLI,London Lions,London,London,LDN,FALSE,https://media-cdn.cortextech.io/102de468-9e41-4b8e-b44d-23bebb9e916f.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
